date,srad,rain,rhum,tmax,tmin,wvel
2000-11-17,17.96,4.04,81.46,29.03,27.21,9.03
2000-11-18,19.87,0.98,77.51,29.24,27.19,8.87
2000-11-19,20.05,0.9,77.42,28.99,27,8.69
2000-11-20,21.13,0.25,74.62,28.97,26.94,7.96
2000-11-21,19.76,1.31,76.55,28.86,26.88,7.41
2000-11-22,21.85,0.01,72.09,28.87,26.59,7.27
2000-11-23,20.38,0.06,76.13,29.3,26.98,7.07
2000-11-24,19.94,0.06,80.94,29.61,27.08,8.4
2000-11-25,20.41,0.08,82.54,29.2,27.17,8.23
2000-11-26,18.65,0.18,80.29,29.07,27.11,8.02
2000-11-27,19.33,0.57,84.3,28.75,27.05,7.59
2000-11-28,15.66,0.35,86.25,28.27,26.92,8.23
2000-11-29,17.39,0.14,83.43,28.5,26.85,8.25
2000-11-30,19.33,0.07,84.2,29.19,26.87,7.69
2000-12-01,16.45,0.21,84.28,29.18,26.6,7.79
2000-12-02,16.42,0.34,84.45,29.15,26.62,7.67
2000-12-03,15.3,0.87,82.2,29.18,26.67,7.81
2000-12-04,15.95,0.1,76.79,28.81,26.36,8.8
2000-12-05,16.88,0,77.43,28.49,25.9,8.65
2000-12-06,19.04,0,77.55,28.52,25.84,8.2
2000-12-07,13.72,0,78.32,28.46,25.72,9
2000-12-08,17.32,0.12,78.92,28.17,25.43,8.91
2000-12-09,18.68,0.28,80.34,28.17,25.65,9.17
2000-12-10,19.15,0.4,78.2,27.96,25.58,8.26
2000-12-11,17.82,0.85,80.29,27.85,25.8,8.67
2000-12-12,21.35,0.34,74.53,28.12,25.6,8.85
2000-12-13,16.34,0.94,81.03,27.99,25.62,8.8
2000-12-14,18.36,1.51,74.22,27.62,25.75,8.98
2000-12-15,15.77,1.59,74.23,27.11,25.58,6.26
2000-12-16,17.17,0.67,76.9,27.35,25.12,6.32
2000-12-17,18.25,0.41,75.79,27.63,25.52,6.43
2000-12-18,20.59,0.11,76.1,27.61,25.04,7.38
2000-12-19,19.3,0.17,75.69,28.25,25.47,8.06
2000-12-20,19.55,0.04,76.85,28.07,25.39,8.05
2000-12-21,19.48,0.01,78.14,28.46,25.3,8.29
2000-12-22,17.14,0.01,80.64,28.36,25.87,9.42
2000-12-23,14.65,0,82.41,28.01,25.83,9.05
2000-12-24,18.83,0,82.37,28.11,25.62,8.84
2000-12-25,16.74,0,81.91,28.36,25.7,7.99
2000-12-26,17.71,0.25,81.78,28.12,25.66,7.97
2000-12-27,14.94,0.65,80.03,28.26,25.7,8.32
2000-12-28,17.32,0.13,81.16,28.22,25.43,8.16
2000-12-29,18.72,0.05,81.87,28.57,25.56,7.29
2000-12-30,17.28,1.2,83.02,28.31,25.94,8.22
2000-12-31,18.83,0.07,79.72,28.39,25.79,9.45
2001-01-01,16.6,0.02,77.93,28.08,25.58,7.76
2001-01-02,20.41,0,75.33,28.09,25.37,7.76
2001-01-03,18.54,0,72.81,27.52,24.92,8.32
2001-01-04,18.04,0,74.89,27.65,24.76,6.92
2001-01-05,19.69,0,76.32,27.34,24.82,5.93
2001-01-06,18.68,0,78.08,27.57,24.89,6.77
2001-01-07,15.73,0.01,79.81,27.67,25.22,8.38
2001-01-08,16.63,0,76.35,27.64,25.04,9.35
2001-01-09,18.68,0,77.03,27.73,24.89,8.59
2001-01-10,17.86,1.44,73.14,27.43,25.12,8.32
2001-01-11,16.85,1.38,73.83,26.9,24.86,8.41
2001-01-12,18.76,0.93,74.32,27.1,24.93,8.55
2001-01-13,16.99,2.26,80.34,27.44,25.05,7.56
2001-01-14,18.58,0.47,76.38,27.47,24.96,7.45
2001-01-15,19.33,0.6,80.1,27.24,24.69,7.64
2001-01-16,17.32,0.47,79.33,27.57,25.01,8.15
2001-01-17,15.77,0.67,79.67,27.7,25.27,7.97
2001-01-18,17.82,0.58,75.65,27.78,25.23,9.15
2001-01-19,18.32,0.14,75.37,27.71,25.2,9.4
2001-01-20,17.6,0.05,78.8,27.99,25.07,9.08
2001-01-21,18.76,0,75.83,27.51,25,9.5
2001-01-22,18.47,0,73.88,27.69,24.87,9.46
2001-01-23,18.79,0,76.86,28.1,24.94,8.03
2001-01-24,18.25,0,79.68,28.17,25.34,8.14
2001-01-25,18.47,0.02,78.31,27.95,25.22,8.86
2001-01-26,18.72,0.02,75.21,27.29,24.93,8.97
2001-01-27,19.15,0,71.93,27.16,25,8.84
2001-01-28,19.15,0.11,77.19,27.42,24.99,8.7
2001-01-29,20.48,0.08,74.17,27.51,24.86,8.46
2001-01-30,21.02,0,74.66,27.65,24.87,9.6
2001-01-31,20.05,0.08,72.96,27.19,24.73,9.65
2001-02-01,21.1,0.29,72.35,27.46,24.92,7.76
2001-02-02,21.64,0.45,74.63,27.21,24.67,9.76
2001-02-03,20.77,0.27,74.56,27.37,24.78,9.84
2001-02-04,20.66,0.56,77.14,27.15,24.69,9.59
2001-02-05,20.99,0.01,75.67,27.89,24.92,9.75
2001-02-06,19.44,0.02,78.21,27.74,25.05,7.76
2001-02-07,19.94,0.05,80.36,27.89,25.23,7.76
2001-02-08,20.45,0.19,79.19,27.64,24.84,7.76
2001-02-09,17.42,0.09,77.06,27.62,24.75,7.76
2001-02-10,13.46,0.02,78.25,27.17,24.99,9.93
2001-02-11,12.42,0.01,79.54,26.68,25.04,9.85
2001-02-12,16.81,0.01,80.79,27.47,24.86,7.76
2001-02-13,18.97,0.23,80.31,27.31,24.45,7.76
2001-02-14,17.35,0.22,77.65,26.58,24.12,7.76
2001-02-15,19.15,0.15,72.97,26.48,24.25,7.76
2001-02-16,20.95,0.02,75.3,26.44,24.04,7.76
2001-02-17,22.5,0.03,77.95,26.86,24.08,9.04
2001-02-18,21.28,0.02,77.33,26.84,23.96,8.33
2001-02-19,22.79,0.05,75.74,26.52,24.11,8.41
2001-02-20,21.17,0.01,74.92,26.74,24.12,8.38
2001-02-21,21.96,0.11,76.39,26.71,23.91,7.89
2001-02-22,21.31,0.08,77.02,26.7,23.91,7.94
2001-02-23,22.75,0.02,75.18,26.47,23.92,8.36
2001-02-24,20.88,0.01,75.92,26.35,23.89,8.49
2001-02-25,21.92,0.08,76.2,26.81,23.85,8.92
2001-02-26,21.42,0.04,76.12,26.38,23.87,8.14
2001-02-27,21.42,0.09,73.47,26.55,23.97,7.49
2001-02-28,21.67,0.01,73.11,26.26,23.96,7.47
2001-03-01,21.13,0,73.31,26.5,23.65,7.5
2001-03-02,21.56,0,75.95,27,23.67,7.99
2001-03-03,21.46,0,77.48,27.48,24.21,9.15
2001-03-04,22.21,0.2,82.07,27.95,24.9,8.38
2001-03-05,22.93,0.15,82.51,28.25,24.67,7.34
2001-03-06,19.19,0.04,81.17,27.38,24.57,5.95
2001-03-07,20.63,1.61,80.28,27.44,24.92,6.44
2001-03-08,22.07,0.14,79.86,27.65,24.72,6.89
2001-03-09,20.41,0.08,79.33,27.88,24.91,9.37
2001-03-10,22.64,0,76.8,28.49,24.77,9.38
2001-03-11,24.12,0,74.09,28.29,24.63,7.76
2001-03-12,24.98,0,72.88,27.42,24.44,7.76
2001-03-13,22.86,0.01,75.97,27.51,24.21,9.3
2001-03-14,21.89,0,76.33,27.26,24.34,9.08
2001-03-15,22.43,0,72.96,27.54,24.32,9.24
2001-03-16,22.82,0,75.9,27.8,24.31,8.83
2001-03-17,22.68,0,76.65,27.61,24.22,8.49
2001-03-18,24.44,0,77.62,27.25,23.98,7.93
2001-03-19,22.14,0,78.35,27.33,24.21,7.86
2001-03-20,22.21,0,78.17,27.53,24.46,7.66
2001-03-21,19.12,0.02,79.99,27.58,24.69,6.86
2001-03-22,20.23,0.29,79.68,27.44,24.6,5.92
2001-03-23,20.27,0.28,78.35,27.53,24.63,6.79
2001-03-24,17.17,0.02,78.07,28.1,25.03,8.65
2001-03-25,22.82,0,78.15,28.71,25.14,8.88
2001-03-26,24.44,0,78.15,28.39,25.04,8.71
2001-03-27,22.75,0,79.73,28.29,24.91,8.36
2001-03-28,22.28,0.22,77.52,28.32,25.06,9.12
2001-03-29,23.4,0.06,77.31,28.1,25.13,7.76
2001-03-30,26.21,0.01,75.5,28.55,24.82,9.08
2001-03-31,26.1,0,74.17,28.28,24.74,8.69
2001-04-01,24.73,0,76.28,28.04,24.33,7.63
2001-04-02,25.52,0,76.77,27.83,24.61,7.6
2001-04-03,25.63,0,75.06,27.67,24.9,8.34
2001-04-04,25.09,0.02,76.37,27.69,24.82,7.57
2001-04-05,22.39,0.05,79.35,27.78,24.85,7.49
2001-04-06,20.23,0.41,82.45,27.44,25.02,8.62
2001-04-07,20.38,0.03,80.03,27.89,25.18,9.31
2001-04-08,22.9,0.04,80.36,27.78,24.96,8.58
2001-04-09,23.44,0.06,81.6,27.33,24.73,8.37
2001-04-10,23.18,0.05,78.48,27.24,24.71,9.29
2001-04-11,23.08,0.01,78.24,27.82,24.79,9.49
2001-04-12,20.84,0.02,77.85,27.9,25.13,10
2001-04-13,22.03,0.03,79.43,28.08,25.26,9.63
2001-04-14,23.72,0.37,76.34,27.87,25.18,8.89
2001-04-15,25.49,0.05,77.1,28.41,25.09,8.13
2001-04-16,25.13,0.03,78.65,28.51,25.25,8.26
2001-04-17,19.69,0.04,80.19,28.62,25.38,8.27
2001-04-18,20.02,0.02,81.93,28.46,25.46,8.63
2001-04-19,19.94,0.01,80.3,27.75,25.4,8.91
2001-04-20,21.89,0,76.29,27.77,25.63,8.8
2001-04-21,25.38,0.01,75.53,28.35,25.65,8.85
2001-04-22,24.98,0.04,74.41,28.29,25.45,8.59
2001-04-23,24.95,0.09,74.58,28.21,25.52,8.03
2001-04-24,24.98,0,74.75,28.43,25.48,8.3
2001-04-25,22.1,0.13,78.62,28.75,25.75,8.74
2001-04-26,17.93,19.06,84.4,27.8,25.74,8.45
2001-04-27,20.74,4.98,86.01,27.33,25.5,7.98
2001-04-28,23.8,1.45,85.14,27.81,25.46,9.11
2001-04-29,22.07,1.49,83.88,27.93,25.68,8.75
2001-04-30,21.56,0.3,82.92,28.56,25.82,8.4
2001-05-01,20.02,0.08,80.27,29.39,25.88,7.84
2001-05-02,25.67,1.13,80.13,29.99,26.32,7.37
2001-05-03,18.36,0.88,83.39,29.36,26.61,6.3
2001-05-04,17.6,0.06,83.13,29.92,26.57,6.74
2001-05-05,16.2,1.47,82.19,29.5,26.5,3.25
2001-05-06,20.56,1.25,82.21,29.6,26.25,2.71
2001-05-07,18.32,9.83,84.23,28.3,26.32,4.06
2001-05-08,8.71,14.71,88.12,26.88,26.1,3.69
2001-05-09,18.36,20.05,87.63,27.79,26.22,3.31
2001-05-10,17.78,3.17,84.97,28.5,26.9,5.43
2001-05-11,25.06,0,78.13,30,26.82,8.45
2001-05-12,21.35,0.07,78.68,29.56,26.5,9.01
2001-05-13,20.56,0.66,81.99,29.72,26.62,8.21
2001-05-14,10.76,3.52,84.34,28.69,26.68,7.96
2001-05-15,20.23,2.4,83.55,28.56,26.61,6.73
2001-05-16,16.85,1.34,83.99,28.96,26.5,5.58
2001-05-17,20.3,1.17,85.8,29.22,26.69,5.84
2001-05-18,22.82,1.53,84.97,29.55,26.89,7.77
2001-05-19,22.43,6.56,83.04,28.54,26.9,9.21
2001-05-20,17.71,1.34,81.63,29.24,26.78,7.7
2001-05-21,14.54,0.25,82.01,28.85,26.86,8.05
2001-05-22,8.24,0.2,81.48,28.25,26.71,7.4
2001-05-23,21.82,0,75.82,28.67,26.27,8.46
2001-05-24,23.76,0.17,79.3,29.38,26.52,8.53
2001-05-25,21.17,1.06,80.86,29.01,26.67,8.84
2001-05-26,20.34,0.13,76.22,29.16,26.85,8.75
2001-05-27,12.6,1.82,79.71,29.07,26.67,7.98
2001-05-28,18.9,1.95,81.73,29.56,27.13,8.05
2001-05-29,21.71,1.32,77.15,29.5,26.79,9.76
2001-05-30,24.08,0.01,73.27,29.46,26.51,9.68
2001-05-31,23.83,0.36,77.23,29.94,26.82,9.04
2001-06-01,25.74,2.21,78.91,29.58,26.9,7.6
2001-06-02,18.14,5.16,83.39,28.09,26.8,6.19
2001-06-03,24.88,0.76,79.05,29.47,26.74,8.19
2001-06-04,25.24,0.16,76.26,29.59,26.81,9.4
2001-06-05,24.3,0.17,76.24,29.6,26.9,9.19
2001-06-06,18.79,0.7,81.57,28.69,26.87,9.07
2001-06-07,21.82,0.01,74.78,29.39,26.72,7.76
2001-06-08,26.42,0.02,78.71,29.71,26.32,9.19
2001-06-09,24.16,0.03,78.6,29.44,26.43,9.7
2001-06-10,25.27,0.18,80.62,29.54,26.27,8.35
2001-06-11,19.48,0.26,81.45,28.8,26.45,9.32
2001-06-12,22.9,0.44,75.99,28.93,26.27,8.71
2001-06-13,23.18,1.24,78.13,29,26.17,8.68
2001-06-14,15.91,0.67,83.74,27.68,26.41,8.22
2001-06-15,22.43,0.14,80.85,28.48,26.5,8.07
2001-06-16,25.06,0.07,81.32,28.92,26.49,7.56
2001-06-17,22.46,0.1,80.02,29.14,26.76,8.41
2001-06-18,22.9,0,77.28,29.28,26.51,9.29
2001-06-19,25.31,0.18,77.59,29.1,26.35,9.02
2001-06-20,22.28,0.41,83.91,28.72,26.28,8.82
2001-06-21,22.25,0.36,80.03,29.18,26.09,9.25
2001-06-22,20.63,0.04,80.31,29.28,26.2,8.97
2001-06-23,23.72,0.01,79.3,29.35,26.55,9.26
2001-06-24,24.05,0.16,77.84,29.23,26.65,9.18
2001-06-25,27.04,0,79.45,29.04,26.39,8.95
2001-06-26,25.56,0.21,80.13,29.4,26.37,7.76
2001-06-27,22.82,0.75,81.71,28.85,26.3,9.88
2001-06-28,22.86,0.76,84.79,28.47,26.41,8.67
2001-06-29,21.53,1.09,83.06,29.28,26.25,8.6
2001-06-30,14.29,1.02,83.64,27.94,26.07,8.92
2001-07-01,22.68,0,78.32,28.85,25.74,8.4
2001-07-02,23.29,0.07,79.36,29.68,25.66,8.66
2001-07-03,23.04,0.46,83.42,28.56,26.24,9.75
2001-07-04,22.9,0.05,78.07,28.73,25.93,9.55
2001-07-05,22.57,0.31,80.15,28.91,25.69,9.51
2001-07-06,21.13,1.91,82.91,28.83,26.03,8.58
2001-07-07,22.86,0.72,84.85,28.36,25.91,7.96
2001-07-08,22.1,0.81,83.21,28.31,25.8,8.24
2001-07-09,20.45,0.47,80.01,29.19,25.87,8.11
2001-07-10,21.74,0.13,81.58,28.68,26.07,7.65
2001-07-11,21.13,0.37,82.37,29.04,26.21,7.66
2001-07-12,25.49,0.11,78.17,29.71,26.63,8.89
2001-07-13,25.88,0.04,77.79,29.54,26.67,9.14
2001-07-14,23.4,1.94,80.81,29.62,26.49,7.77
2001-07-15,19.26,3.94,85.1,28.8,26.76,6.24
2001-07-16,20.66,0.97,81.58,29.27,26.51,8.45
2001-07-17,23.08,0.67,78.71,28.78,26.56,9.52
2001-07-18,23,0.01,74.84,29.39,26.26,9.74
2001-07-19,23,0.74,78.06,29.73,26.45,8.69
2001-07-20,19.3,0.27,80.05,28.99,26.91,8.26
2001-07-21,21.53,0.07,79.77,29.45,26.6,8.14
2001-07-22,23.62,2.25,79.94,29.42,26.56,7.23
2001-07-23,20.77,0.52,80.7,29.23,26.74,6.82
2001-07-24,24.3,0.23,75.06,30.89,27.21,7.52
2001-07-25,22.75,0.29,76.23,30.24,27.22,8.89
2001-07-26,23.26,2.45,74.93,30.55,27.32,7.88
2001-07-27,21.2,4.54,80.26,29.29,27.47,7.5
2001-07-28,21.49,2.57,80.89,29.25,27.26,8.12
2001-07-29,22.1,2.15,80.85,29.27,27.27,7.3
2001-07-30,21.74,1.39,79.63,30.17,27.26,5.87
2001-07-31,22.79,0.85,79.31,30.39,27.68,7.89
2001-08-01,23.44,0.33,79.73,30.2,27.54,8.98
2001-08-02,24.37,0.87,79.74,30.45,27.28,8.83
2001-08-03,22.03,2.64,80.22,30.37,27.51,8.12
2001-08-04,22.57,2.13,80.93,30.07,27.53,8.06
2001-08-05,20.77,1.07,82.44,29.77,27.38,8.33
2001-08-06,23.11,0.76,78.48,30.2,27.45,8.43
2001-08-07,21.2,1.81,81.05,29.49,27.59,8.77
2001-08-08,23.9,1.75,81.94,29.81,27.56,8.79
2001-08-09,24.41,0.69,79.54,29.69,27.6,8.93
2001-08-10,23.69,0.7,81.1,29.9,27.57,8.43
2001-08-11,19.66,1.08,82.7,29.86,27.75,8.16
2001-08-12,20.74,0.94,81.21,30.03,27.68,8.35
2001-08-13,24.8,0.94,81.12,29.56,27.58,8.54
2001-08-14,23.22,0.91,80.32,29.83,27.31,8.33
2001-08-15,21.02,1.49,81.16,30.1,27.44,8.07
2001-08-16,22.28,1.39,82.88,30.14,27.69,8.51
2001-08-17,22.14,1.73,81.2,29.87,27.64,7.86
2001-08-18,17.32,1.51,81.36,30.47,27.31,7.49
2001-08-19,22.68,1.01,82.31,29.9,27.68,8.9
2001-08-20,22.36,0.93,82.86,29.99,27.31,8.58
2001-08-21,23.15,0.32,79.15,30.62,27.63,8
2001-08-22,22.39,0.2,76.23,30.92,27.62,7.8
2001-08-23,22,0.1,75.78,31.32,27.55,8.44
2001-08-24,22.54,0.36,80.66,29.7,27.29,8.55
2001-08-25,21.24,0.4,82.47,29.48,27.31,8.13
2001-08-26,22.57,0.96,83.01,29.77,27.59,8.38
2001-08-27,22.79,0.25,79.21,30.09,27.62,8.83
2001-08-28,23.36,0.43,78.94,30.3,27.47,8.99
2001-08-29,21.67,1,79.32,30.25,27.42,9.48
2001-08-30,21.85,0.89,82.72,29.72,27.33,8.83
2001-08-31,23.65,0.93,81.57,30.05,27.33,8.52
2001-09-01,23.4,2.4,79.8,30.46,27.4,7.67
2001-09-02,19.01,1.89,83.82,29.34,27.46,6.8
2001-09-03,20.48,0.62,80.42,29.37,27.52,8.07
2001-09-04,23.4,0.4,83.87,29.23,27.11,8.28
2001-09-05,21.92,0.26,82.83,29.5,27.33,8.44
2001-09-06,23.11,0.21,80.58,29.72,27.57,8.21
2001-09-07,23.94,0.15,76.65,30.47,26.98,7.94
2001-09-08,23.47,0.02,76.86,30.22,26.98,8.25
2001-09-09,24.52,0.11,74.88,30.12,26.97,7.85
2001-09-10,22.43,0.53,79.54,29.75,27.2,7.49
2001-09-11,21.38,0.46,79.01,29.99,27.11,7.4
2001-09-12,21.67,0.59,77.34,29.88,26.73,6.95
2001-09-13,22.28,0.67,73.73,30.2,26.89,6.47
2001-09-14,12.67,2.16,80,29.03,27.58,4.92
2001-09-15,21.17,0.99,74.47,31.55,27.73,7.78
2001-09-16,24.91,1.15,76.45,30.78,27.66,8.41
2001-09-17,24.77,4.4,78.92,30.07,27.35,8.35
2001-09-18,20.74,3.12,79.42,29.98,27.12,6.45
2001-09-19,22.54,3.21,79.6,29.77,27.28,8.09
2001-09-20,21.78,5.21,80.99,29.53,26.94,7.68
2001-09-21,22.54,1.27,81.31,29.49,26.84,8.11
2001-09-22,16.88,1.27,82.38,28.94,26.63,7.64
2001-09-23,13.72,1.67,82.87,29.16,27.21,6.85
2001-09-24,21.2,0.56,81.08,29.63,27.42,7.21
2001-09-25,24.95,0.55,79.11,29.8,27.07,8.4
2001-09-26,22.57,0.79,82.52,29.23,27.27,8.69
2001-09-27,20.23,1.45,81.08,29.58,27.2,8.03
2001-09-28,12.64,0.88,83.32,29.05,27.13,4.72
2001-09-29,20.74,1.06,82.5,29.45,26.99,1.64
2001-09-30,20.99,4.41,80.11,30.25,28,3.18
2001-10-01,21.49,2.27,79.37,30.18,27.95,5.54
2001-10-02,21.2,0.84,78.77,30.72,27.86,7.94
2001-10-03,21.49,2.05,78.79,30.56,27.82,8.5
2001-10-04,21.53,0.37,76.56,30.42,27.39,9.5
2001-10-05,21.53,0.64,76.1,30.16,27.6,7.93
2001-10-06,20.2,2.25,81.41,30,27.47,6.77
2001-10-07,18.61,0.91,80.38,29.55,27.83,7.62
2001-10-08,21.31,0.03,76.98,29.41,27.6,7.59
2001-10-09,21.17,24.03,80.1,30.15,27.79,7.07
2001-10-10,17.89,16.46,82.58,29,27.55,7.99
2001-10-11,15.95,2.97,81.92,28.86,27.2,7.09
2001-10-12,21.17,4.19,84.79,28.52,26.87,7.51
2001-10-13,21.46,3.42,83.34,29.99,27.2,8.09
2001-10-14,20.74,3.21,82.06,29.49,27.55,7.44
2001-10-15,21.31,20.97,84.27,28.68,27.35,6.45
2001-10-16,17.28,14.24,82.58,29.04,27.06,5.46
2001-10-17,15.37,4.18,80.88,28.55,27.03,4.87
2001-10-18,20.84,1.99,83.7,28.03,26.99,4.62
2001-10-19,19.55,1.42,84.88,28.17,26.78,5.35
2001-10-20,17.86,0.9,84.18,29.89,27.47,7.29
2001-10-21,20.02,1.61,83.55,29.48,27.78,8.26
2001-10-22,21.02,1.66,82.04,29.65,27.66,8.04
2001-10-23,16.09,1.82,84.58,28.32,27.26,6.99
2001-10-24,18.14,3.04,84.1,28.06,27.06,5.75
2001-10-25,16.02,0.95,81.3,29.96,27.03,6.85
2001-10-26,21.1,0.37,82.03,29.86,27.57,7.76
2001-10-27,21.13,1.49,82.8,29.28,27.15,6.86
2001-10-28,21.53,2.36,81.94,28.89,26.91,5.92
2001-10-29,22.46,1.2,80.07,29.53,27.31,6.21
2001-10-30,19.87,1.08,80.61,29.62,27.32,5.87
2001-10-31,21.31,2.19,80.68,29.15,27.53,4.87
2001-11-01,19.87,2.27,77.55,30.04,27.58,6.41
2001-11-02,20.56,1.72,75.42,30.02,27.4,4.96
2001-11-03,19.19,0.49,70.3,29.49,27.63,2.13
2001-11-04,20.05,0.18,75.23,29.35,26.83,3.44
2001-11-05,20.59,1.74,81.03,29.42,27.54,3.34
2001-11-06,18.54,3.18,85.23,29.7,27.99,3.96
2001-11-07,18.11,6.61,85.25,29.18,27.94,6.88
2001-11-08,18.97,7.75,81.2,29.29,27.73,8.53
2001-11-09,16.88,4.58,77.63,29.72,27.94,7.72
2001-11-10,19.94,0.38,75.93,29.86,27.55,7.73
2001-11-11,17.14,0.26,78.23,29.61,27.52,8.05
2001-11-12,18,0.22,78.52,29.73,27.87,7.97
2001-11-13,17.14,1.27,80.05,29.28,27.68,8.08
2001-11-14,12.92,0.99,80.71,28.98,27.51,6.62
2001-11-15,19.55,0.39,83.66,28.71,27.51,6.37
2001-11-16,18.43,0.45,84.65,28.62,27.39,6.99
2001-11-17,19.66,0.52,82.32,29.39,27.63,7.49
2001-11-18,15.84,1.58,86.97,28.72,27.45,6.7
2001-11-19,10.19,1.53,88.63,27.91,27.13,6.42
2001-11-20,4.93,14.88,89.71,27.84,27.05,6.78
2001-11-21,6.95,7.61,85.23,27.63,27.18,6.28
2001-11-22,13.61,1.66,84.4,29.23,27.29,6.6
2001-11-23,19.19,0.36,81.56,29.41,27.52,8.05
2001-11-24,17.17,0.41,80.94,28.95,27.39,7.66
2001-11-25,15.16,0.24,79.24,28.4,27.08,6.77
2001-11-26,12.96,0.14,76.39,28.76,26.65,6.58
2001-11-27,17.24,0.02,75.02,28.37,26.43,6.35
2001-11-28,18.32,0.06,73.08,28.1,26.29,6.52
2001-11-29,19.15,0.06,72.29,28.23,26.14,6.16
2001-11-30,19.98,0.04,72.73,27.78,25.81,5.22
2001-12-01,18.43,0.1,74.31,28.48,25.87,5.54
2001-12-02,18.72,0.34,79.15,28.77,26.28,5.45
2001-12-03,16.34,3.05,82.14,28.1,26.47,5.28
2001-12-04,17.71,1.45,82.7,28.6,26.3,5.78
2001-12-05,17.39,0.53,82.89,28.7,26.58,6.36
2001-12-06,18.54,0.39,80.81,29.32,27.05,8.04
2001-12-07,16.45,1.12,80.29,29,27.36,7.94
2001-12-08,16.42,1.4,81.77,29.12,27.15,8.34
2001-12-09,16.27,1.39,82.52,28.75,27.12,8.19
2001-12-10,14.33,3.69,83.97,28.41,26.93,8.26
2001-12-11,12.49,1.71,82.32,28.62,27.12,8.63
2001-12-12,19.33,1.49,81.46,29.04,27.11,8.18
2001-12-13,16.78,2.07,84.02,28.2,26.95,7.76
2001-12-14,16.96,1.17,79.51,28.29,26.59,7.58
2001-12-15,17.35,1.08,79.25,28.5,26.56,6.94
2001-12-16,18.11,2.5,83.06,28.81,26.74,5.83
2001-12-17,16.6,1.44,85.3,28.33,26.98,7.28
2001-12-18,18.54,0.81,84.4,28.52,26.92,7.7
2001-12-19,17.68,1.55,84.05,28.77,26.94,7.77
2001-12-20,17.21,1.06,86.11,28.47,26.96,7.31
2001-12-21,14.8,0.82,85.13,28.52,26.87,7.25
2001-12-22,16.88,1.58,85.86,28.24,26.59,7.11
2001-12-23,19.19,1.09,82.74,28.91,26.69,8.2
2001-12-24,20.3,0.18,78.04,29.01,26.33,8.18
2001-12-25,19.33,5.24,80.02,29.03,26.71,6.9
2001-12-26,19.12,13.4,83.25,29.14,26.86,6.8
2001-12-27,18.07,1.28,82.46,28.97,26.72,6.28
2001-12-28,17.35,0.17,80.45,28.85,26.81,7.8
2001-12-29,19.58,0.34,80.29,29.14,26.48,8.7
2001-12-30,19.37,0.11,78.47,28.89,26.24,8.1
2001-12-31,19.3,0,76.03,28.3,25.69,7.08
2002-01-01,21.67,0.03,78.37,28.65,25.93,7.32
2002-01-02,19.51,0.2,78.53,28.76,26.08,8.45
2002-01-03,20.02,0.02,79.31,28.75,25.99,7.21
2002-01-04,19.87,1.42,79.51,28.55,26.41,6.18
2002-01-05,9.22,1.84,80.04,28.17,26.34,7.76
2002-01-06,13.25,0.18,79.03,28.37,26.16,7.63
2002-01-07,21.24,0.02,76.91,28.57,25.8,7.29
2002-01-08,18.83,0.01,76.94,28.38,25.74,6.96
2002-01-09,21.35,0.1,75.69,28.44,25.84,6.67
2002-01-10,19.15,0.66,76.26,28.1,25.77,6.78
2002-01-11,12.56,3.78,79.88,28.02,25.68,6.23
2002-01-12,20.2,0.07,75.14,28.2,25.64,7.82
2002-01-13,19.91,0.04,77.81,28.71,25.98,8.15
2002-01-14,18.79,0.05,80.39,28.84,26.38,9.01
2002-01-15,19.62,0.02,78.84,28.39,26.14,8.64
2002-01-16,17.6,0.2,75.78,28.15,26.06,8.89
2002-01-17,19.58,0.15,76.94,28.26,25.66,8.26
2002-01-18,18.5,0.04,75.61,28.38,25.89,9.17
2002-01-19,18.14,0.05,77.23,28.19,25.85,9.4
2002-01-20,19.51,0.61,74.78,27.9,25.8,9.03
2002-01-21,18.61,0.4,77.81,28,25.65,9.2
2002-01-22,18.9,0.29,76.13,28.12,25.7,9.58
2002-01-23,17.89,0.84,80.01,27.88,25.65,7.76
2002-01-24,18.97,0.6,71.65,27.85,25.52,7.76
2002-01-25,19.58,0.21,79.18,27.86,24.84,7.76
2002-01-26,19.08,0.17,78.51,27.89,25.32,7.76
2002-01-27,19.33,0.05,79.58,27.77,25.23,9.87
2002-01-28,18.43,0,72.85,27.85,25.15,9.91
2002-01-29,17.96,0.02,74.08,27.56,25.22,9.67
2002-01-30,20.09,0.05,78.17,27.66,25.3,9.29
2002-01-31,18.94,0.05,78.83,27.72,25.6,7.76
2002-02-01,18.58,0,77.17,28.02,25.4,7.76
2002-02-02,20.81,0,78.36,27.89,25.56,7.76
2002-02-03,20.56,0.01,79.75,27.66,25.2,8.72
2002-02-04,22.21,0.01,79.59,27.36,25.03,7.2
2002-02-05,21.53,0.23,78.03,27.28,24.92,6.99
2002-02-06,22.21,0.07,78.56,27.05,24.73,7.43
2002-02-07,22.54,0.01,81.41,27.39,24.68,7.74
2002-02-08,22.18,0,79.8,27.37,24.91,8.22
2002-02-09,20.81,0.01,77.28,27.35,24.85,8.67
2002-02-10,22.57,0.18,78.61,27.28,24.67,9.16
2002-02-11,22.82,0.03,76.51,27.51,24.76,8.88
2002-02-12,22.61,0.13,78.59,27.42,24.67,9.39
2002-02-13,20.74,0.08,78.6,27.3,24.6,9.33
2002-02-14,22.46,0,77.32,27.62,24.79,8.56
