date,srad,rain,rhum,tmax,tmin,wvel
2002-11-23,17.6,0.53,68.86,19.41,7.81,1.89
2002-11-24,16.85,10.97,77.45,18.26,8.72,1.83
2002-11-25,21.1,1.28,79.73,18.63,9.03,1.8
2002-11-26,19.98,0.67,76.7,19.43,8.51,2.19
2002-11-27,19.98,0.11,79.03,18.32,9.16,1.49
2002-11-28,24.55,13.24,85.05,16.81,8.66,1
2002-11-29,20.34,2.96,83.57,17.68,7.2,1.28
2002-11-30,21.02,0.99,79.49,18.72,8.95,1.95
2002-12-01,12.31,3.35,80.67,18.06,8.59,2.02
2002-12-02,19.37,3.25,83.72,17.82,9.04,2.16
2002-12-03,20.02,2.6,86.03,16.49,9.26,2.22
2002-12-04,13.21,10.25,84.04,18.6,7.3,1.76
2002-12-05,22.18,4.99,87.19,16.43,9.4,1.94
2002-12-06,18,2.32,85.89,17.6,8.5,1.29
2002-12-07,23.04,0.51,74.01,20.29,6.99,1.75
2002-12-08,21.31,0.13,81.7,16.53,9.5,1.16
2002-12-09,28.37,0.39,81.41,16.03,9.34,1.3
2002-12-10,25.06,0.27,78.98,17.55,8.86,1.35
2002-12-11,29.38,0.38,81.15,18.28,8.91,1.41
2002-12-12,17.39,0.04,78.29,19.13,8.38,1.88
2002-12-13,19.01,0.01,82.26,16.38,8.44,1.35
2002-12-14,24.05,4.16,84.95,16.71,8.25,1.3
2002-12-15,23.26,2.22,76.9,19.69,7.19,1.83
2002-12-16,18.86,5.31,87.17,16.03,8.19,1.39
2002-12-17,14.94,1.77,84.65,15.95,8.11,1.77
2002-12-18,17.39,5.54,78.43,18.55,8.25,1.7
2002-12-19,22.36,2.49,83.07,16.9,8.08,1.22
2002-12-20,18.83,2.14,81.61,17.37,7.42,1.6
2002-12-21,12.46,7.57,85.55,16.07,6.58,1.75
2002-12-22,19.91,7.34,81.58,17.38,6.49,1.84
2002-12-23,18.43,0.47,83.02,16.66,8.3,1.11
2002-12-24,21.31,1.08,81.45,17.5,8.79,1.86
2002-12-25,21.24,1.99,88.13,15.35,8.79,1.54
2002-12-26,18.32,3.39,79.99,17.91,8.01,1.69
2002-12-27,22.82,0.83,79.5,17.84,7.96,1.57
2002-12-28,22.61,2.32,83,18.26,8.97,1.82
2002-12-29,24.34,1.44,85.41,17.33,8.61,1.02
2002-12-30,21.96,5.66,84.94,16.71,6.18,0.99
2002-12-31,13.36,0.64,87.38,15.35,8.63,1.48
2003-01-01,20.63,1.73,83.12,17.28,7.5,1.91
2003-01-02,26.96,3.3,81.97,18.18,8.58,1.41
2003-01-03,21.06,0.11,84,15.39,9.77,1.15
2003-01-04,21.85,0,81.71,16.67,9.67,1.29
2003-01-05,26.06,0.22,78.37,17.77,9.39,1.75
2003-01-06,21.67,0.57,76.96,19.14,8.99,1.92
2003-01-07,18.36,0.1,80.13,17.55,8.99,1.42
2003-01-08,24.44,0.03,76.72,19.12,9.82,1.57
2003-01-09,18.76,2.03,80.96,16.58,9.98,1.33
2003-01-10,19.69,1.59,81.35,17.02,9.49,1.79
2003-01-11,15.52,4.07,82.84,17.57,8.99,1.63
2003-01-12,14.15,0.88,85.87,16.12,9.53,1.19
2003-01-13,17.46,0.58,85.79,16.27,9.78,1.39
2003-01-14,17.35,0.27,81.96,17.38,7.59,1.28
2003-01-15,15.95,0.13,85.59,16.11,9.36,1.58
2003-01-16,14.72,4.34,85.9,16.88,9.38,1.91
2003-01-17,18.61,2.1,81.02,17.05,9.31,1.19
2003-01-18,15.34,0.61,80.45,17.35,8.45,1.5
2003-01-19,8.71,2.84,83.5,15.71,7.25,1.13
2003-01-20,16.45,3.14,79.14,16.89,8.57,1.58
2003-01-21,15.95,3.57,76.89,18.95,7.29,1.53
2003-01-22,15.98,0.76,80.15,15.04,7.19,1.08
2003-01-23,15.37,1.4,84,16.71,8.11,1.27
2003-01-24,16.85,1.64,85.64,16.81,7.71,2.04
2003-01-25,19.33,1.11,79.2,17.93,7.38,1.68
2003-01-26,22.86,2.02,82.35,17.06,7.46,0.96
2003-01-27,15.55,1.98,85.72,15.61,7.29,0.85
2003-01-28,14.94,1.04,87.66,16.71,8.65,1.09
2003-01-29,23.18,14.24,75.94,18.33,6.63,1.99
2003-01-30,20.23,8.39,80.25,15.56,5.69,1.54
2003-01-31,20.95,0.61,72.51,18.47,5.84,1.65
2003-02-01,23.58,3.77,78.78,18.36,7.58,1.79
2003-02-02,21.89,3.86,88.73,15.03,8.44,1.5
2003-02-03,18.32,1.36,80.91,17.23,7.91,2.09
2003-02-04,19.91,4.52,82.1,17.06,8.54,1.63
2003-02-05,19.51,0.57,84.56,17.03,9.36,1.66
2003-02-06,20.59,0.39,86,15.84,7.88,1.52
2003-02-07,17.21,3.28,80.92,17.91,8.3,1.98
2003-02-08,17.03,19.07,88.1,16.15,8,1.53
2003-02-09,15.91,8.62,89.25,16.71,6.75,1.34
2003-02-10,16.63,3.62,86.4,15.67,6.27,1.36
2003-02-11,24.66,4.28,86.71,17.1,8.52,1.15
2003-02-12,22.46,1.71,84.44,17.47,7.41,1.53
2003-02-13,20.09,3.05,79.14,18.56,9.51,1.29
2003-02-14,18.36,2.08,85.23,15.24,7.95,0.9
2003-02-15,18.54,0.12,77.38,18.97,7.67,1.42
2003-02-16,24.08,6.13,86.83,16.55,9.11,0.93
2003-02-17,17.21,8.07,89.25,15.94,7.06,1.03
2003-02-18,14.36,3.01,87.17,16.44,6.59,1.39
2003-02-19,15.26,1.66,84.25,17.15,7.16,1.44
2003-02-20,18.43,6.9,83.98,17.26,7.88,1.69
2003-02-21,18.79,3.36,84.05,16.92,8.11,2.02
2003-02-22,17.89,1.33,84.13,16.55,8.08,1.77
2003-02-23,21.82,0.16,80.87,17.5,7.67,1.71
2003-02-24,23.08,0.45,82.03,17.65,8.76,1.77
2003-02-25,20.48,4.63,84.84,16.66,7.84,1.27
2003-02-26,20.88,4.32,84.01,16.62,5.95,1.47
2003-02-27,16.74,4.82,83.78,16.26,7.8,1.86
2003-02-28,20.74,2.02,83.26,17.07,7,1.96
2003-03-01,19.44,2.79,83.95,17.28,8.02,1.79
2003-03-02,16.09,4.4,87.57,15.02,6.88,1.08
2003-03-03,16.38,12.16,86.58,17.21,8.05,1.97
2003-03-04,17.6,6.66,91.77,16.71,8.85,1.8
2003-03-05,15.26,0.58,84.96,17.24,7.79,1.62
2003-03-06,13.61,0.41,84.39,16.32,6.45,1.18
2003-03-07,17.96,0.55,86.27,16.5,7.27,1.3
2003-03-08,15.59,0.14,89.69,15.52,8.02,1.07
2003-03-09,23.04,0.01,81.62,18.05,8.19,1.88
2003-03-10,17.42,1.55,85.44,15.69,9.11,1.18
2003-03-11,18.07,0.19,85.67,16.57,7.36,1.32
2003-03-12,18.25,6.65,87.6,15.8,7.15,1.31
2003-03-13,14.98,0.86,85.13,16.89,8.27,1.58
2003-03-14,23,0.51,84.22,16.79,8,1.08
2003-03-15,21.13,3.13,87.91,16.71,7.33,0.72
2003-03-16,17.46,1.08,88.33,15.02,7.68,1.13
2003-03-17,14.15,5.03,87.39,16.61,6.39,1.74
2003-03-18,13.57,6.71,86.2,15.65,6.34,1.16
2003-03-19,15.7,5.96,87.57,15.49,8.03,1.34
2003-03-20,18.25,3.94,85.89,16.93,5.86,1.06
2003-03-21,18.04,2.73,90.19,16.71,6.62,1.18
2003-03-22,18.58,0.23,83.4,16.44,7.11,1.54
2003-03-23,22.68,0,80.41,17.71,6.82,1.5
2003-03-24,17.32,9.66,84.57,16.83,6.26,1.28
2003-03-25,18.79,8.64,80.08,16.69,4.93,1.4
2003-03-26,19.94,0.35,81.59,16.66,7.34,1.68
2003-03-27,20.12,0.16,79.82,16.93,6.22,1.47
2003-03-28,16.88,0.27,84.61,15.7,8.09,1.44
2003-03-29,18.47,1.44,80.89,17.61,6.62,1.59
2003-03-30,15.84,1.95,86.08,16.59,8.16,1.35
2003-03-31,18.36,15.23,92.07,16.71,7.98,1.23
2003-04-01,14,10.31,90.34,16.71,7.65,1.23
2003-04-02,15.23,2.17,87.58,15.96,7.88,1.36
2003-04-03,17.32,0.76,85.73,17.03,7.61,1.45
2003-04-04,15.66,1.05,86.73,16.65,7.44,1.31
2003-04-05,16.99,2.07,88.9,15.7,8.48,1.3
2003-04-06,13.82,0.79,85.66,16.54,7.38,1.37
2003-04-07,15.88,0.01,86.67,16.31,8.59,1.22
2003-04-08,17.89,0,87.45,15.76,9.16,1.36
2003-04-09,19.51,0.05,86.65,16.55,7.79,1.08
2003-04-10,17.53,2.16,85.76,15.77,6.08,1.42
2003-04-11,9.86,2.95,90.34,16.71,7.29,1.37
2003-04-12,14.44,0.39,83.86,15.25,6.05,1.32
2003-04-13,16.16,0.75,83.09,15.62,5.72,1.33
2003-04-14,20.99,0.05,83.27,15.86,6.3,1.42
2003-04-15,23.87,0.52,81.99,16.65,6.8,1.21
2003-04-16,18.54,0.07,83.32,15.67,7.59,1.43
2003-04-17,20.52,0.02,79.11,17.19,7.63,1.37
2003-04-18,24.37,0.12,77.1,17.74,7.23,1.2
2003-04-19,24.23,0.28,81.95,17.3,7.86,1.4
2003-04-20,16.99,3.01,82.24,16.02,5.89,1.45
2003-04-21,15.7,0.16,81.06,16.32,5.93,1.49
2003-04-22,13.72,0.75,82.97,16.18,7.71,1.67
2003-04-23,17.14,0.75,81.7,16.8,6.47,1.47
2003-04-24,16.78,0.31,81.11,16.59,7.38,1.09
2003-04-25,17.42,0.09,85.68,15.49,7.81,1.06
2003-04-26,17.14,0.47,81.28,16.72,7.28,1.23
2003-04-27,19.87,0.05,84.25,17.06,8.06,1.46
2003-04-28,21.46,0,76.17,18.12,7.64,1.36
2003-04-29,20.66,0,84.37,16.7,8.64,1.23
2003-04-30,16.67,0,86.48,16.71,8.35,1.04
2003-05-01,17.5,0.01,81.44,16.23,7.53,1.52
2003-05-02,15.73,0.01,84.87,16.46,8.48,1.72
2003-05-03,15.7,1.29,77.92,17.39,6.45,1.24
2003-05-04,19.33,0.33,81.85,17.12,8.43,1.18
2003-05-05,16.09,0.01,85.78,15.72,7.87,1.44
2003-05-06,11.74,0.24,86.14,16.71,6.28,0.98
2003-05-07,15.73,0.04,78.74,16.71,6.31,1.08
2003-05-08,17.68,0,76.06,15.69,5.95,1.37
2003-05-09,17.64,0,74.32,16.65,5.59,1.33
2003-05-10,17.93,0,73.29,17.54,6.49,1.4
2003-05-11,20.12,0,74.36,17.48,5.8,1.48
2003-05-12,16.52,0,76.87,16.5,6.8,1.46
2003-05-13,16.99,0,73.62,16.62,6.03,1.6
2003-05-14,15.98,0,73.66,16.89,5.05,1.52
2003-05-15,17.1,0,73.22,17.68,6.53,1.48
2003-05-16,16.81,0,80.09,16.5,7.39,1.42
2003-05-17,17.1,0,83.92,15.2,7.47,0.84
2003-05-18,11.52,0.07,78.57,15,6.1,1.18
2003-05-19,17.24,2.18,78.28,15.82,6.11,1.23
2003-05-20,12.56,0.25,78.81,17.44,6.69,1.35
2003-05-21,18.72,0,80.1,17.52,8.19,1.29
2003-05-22,19.51,0,70.93,18.87,7.65,1.41
2003-05-23,18.22,0.07,73.8,18.58,6.62,1.3
2003-05-24,17.96,0.06,78.21,16.02,8.15,0.97
2003-05-25,16.24,0.44,79.12,16.89,7.27,1.1
2003-05-26,20.41,0.05,82.26,16.04,7.94,0.81
2003-05-27,20.34,0.26,85.91,16.71,7.34,0.88
2003-05-28,13.5,0.06,84.96,16.71,5.89,1.3
2003-05-29,11.59,0.11,79.78,16.52,6.86,1.39
2003-05-30,15.88,0,79.4,16.71,6.48,0.92
2003-05-31,16.99,0,72.67,18.24,6.14,1.3
2003-06-01,16.56,0,84.14,16.71,7.5,0.7
2003-06-02,18.43,0.23,75.13,18.54,6.56,1.24
2003-06-03,17.78,0.09,79.78,17.64,8.36,1.34
2003-06-04,17.71,0.44,79.13,17.54,8.29,1.22
2003-06-05,17.82,0.21,77.33,17.17,7.29,1.31
2003-06-06,18.25,0,75.42,18.59,7.4,1.48
2003-06-07,12.6,0.28,79.8,16.47,6.84,1.4
2003-06-08,14.87,0.19,79.6,15.34,6.79,1.43
2003-06-09,18.11,0,75.75,18.03,6.48,1.02
2003-06-10,19.08,0,75.16,18.7,7.84,1.18
2003-06-11,21.13,0.01,73.01,19.22,7.61,1.57
2003-06-12,20.23,0.04,83.4,15.27,7.26,0.71
2003-06-13,20.81,0,75.04,18.54,6.09,1.47
2003-06-14,19.69,0.01,79.27,16.62,7.29,1.18
2003-06-15,19.98,0.03,73.3,18.63,7.54,1.21
2003-06-16,16.7,0.21,78.55,15.98,7.09,1.14
2003-06-17,16.34,0.33,80.54,17.08,7.43,1.3
2003-06-18,15.88,0.43,78.96,15.79,6.93,1.1
2003-06-19,11.41,4.44,84.24,16.71,7.21,1.9
2003-06-20,13.07,0.56,79.17,16.71,4.58,0.8
2003-06-21,18.32,0.01,68.67,18.67,4.25,1.48
2003-06-22,20.7,0,72.17,17.88,7.52,0.97
2003-06-23,21.13,0,70.03,18.15,5.29,1.42
2003-06-24,16.27,0.13,81.22,16.71,6.37,1
2003-06-25,17.42,0.03,78.97,15.55,7.02,1.42
2003-06-26,17.75,0,73.54,17.37,6.17,1.28
2003-06-27,18.11,0.17,75.43,15.72,6.13,1.33
2003-06-28,12.67,0.43,81.29,16.64,7.38,1.41
2003-06-29,15.73,0.38,82.36,15.59,6.6,1.76
2003-06-30,13.93,0,76.26,17.1,6.43,1.34
2003-07-01,18.72,0,73.91,17.49,6.49,1.37
2003-07-02,18.43,0.03,76.36,15.95,6.34,1.69
2003-07-03,19.19,0.02,70.98,16.69,5.52,1.38
2003-07-04,20.02,0,64.32,18.17,5.42,1.45
2003-07-05,20.2,0,67.92,18.64,4.77,1.43
2003-07-06,19.66,0,68.2,18.47,5.45,1.36
2003-07-07,19.55,0,76.32,16.1,7.1,1.25
2003-07-08,19.73,0,72.82,17.79,7.12,1.15
2003-07-09,18.86,0.05,72.15,18.27,7.28,1.59
2003-07-10,19.4,0.06,72.72,18.18,7.11,1.6
2003-07-11,15.55,0.11,80.6,16.71,6.26,1.43
2003-07-12,17.53,0.01,68.96,16.61,5.42,1.41
2003-07-13,20.02,0,62.29,16.66,3.51,1.56
2003-07-14,21.56,0,55.65,17.47,1.65,1.51
2003-07-15,21.78,0,61.47,17.55,1.7,1.75
2003-07-16,18.9,0.01,70.13,16.71,2.97,1.68
2003-07-17,11.16,0.01,69.59,15.51,3.8,1.68
2003-07-18,9.94,0,70.99,16.71,2.77,2.09
2003-07-19,10.4,0,71.46,16.71,2.37,1.97
2003-07-20,18.94,0,63.97,16.83,3.19,1.55
2003-07-21,21.02,0,61.39,18.62,2.34,1.66
2003-07-22,21.46,0,63.66,18.16,4.55,1.43
2003-07-23,20.41,0,64.71,18.7,3.24,1.65
2003-07-24,17.35,0,74.28,16.98,6.84,1.59
2003-07-25,12.2,0.15,76.94,16.68,7.03,1.99
2003-07-26,11.09,0.02,79.3,16.71,5.87,1.86
2003-07-27,18.47,0.01,65.17,17.12,4.08,1.56
2003-07-28,20.3,0,63.16,17.7,3.47,1.69
2003-07-29,17.64,0.02,62.89,17.95,3.99,1.75
2003-07-30,18.61,0.01,69.46,16.25,5.99,1.43
2003-07-31,17.46,0,63.73,18.36,6.5,1.41
2003-08-01,16.63,0,64.3,18.43,6.01,1.7
2003-08-02,9.54,0,73.26,16.68,6.71,1.88
2003-08-03,16.85,2.12,72.83,16.42,6.6,1.71
2003-08-04,13.14,0.3,70.85,17.46,5.25,1.45
2003-08-05,17.53,0,69.48,18.23,7.1,1.57
2003-08-06,15.8,0.53,71.5,17.17,6.92,1.76
2003-08-07,7.6,0.32,71.07,17.18,6.94,1.85
2003-08-08,15.23,0.25,78.1,15.1,7.48,1.97
2003-08-09,7.2,4.78,81.52,16.71,4.5,1.59
2003-08-10,12.64,0.14,76.02,15.25,4.46,1.46
2003-08-11,17.96,0,66.08,17.42,4.9,1.63
2003-08-12,20.99,0,60.11,18.89,5.27,1.69
2003-08-13,21.49,0.28,59.66,20.05,5.08,1.65
2003-08-14,19.91,0.04,65.69,19.35,6.9,1.68
2003-08-15,23.08,0,68.69,18.54,7.73,1.37
2003-08-16,17.21,0,77.77,16.71,5.99,0.7
2003-08-17,17.71,0,71.67,17.37,6.19,1.51
2003-08-18,23.65,0,65.56,18.07,6.09,1.61
2003-08-19,25.2,0,60.15,19.79,5.93,1.79
2003-08-20,24.55,0,64.54,18.86,6.19,1.71
2003-08-21,24.23,0,66.21,18.85,7.57,1.68
2003-08-22,21.13,0.02,62.45,19.14,7.52,1.91
2003-08-23,13.75,0.09,69.8,17.59,6.74,2.03
2003-08-24,11.84,0.24,69.46,17.95,7.22,1.75
2003-08-25,12.96,0.36,76.91,16.4,7.38,2.03
2003-08-26,13.18,1.6,67.24,17.77,4.94,1.73
2003-08-27,12.96,0.97,66.7,16.21,5.43,1.86
2003-08-28,14.22,0.22,59.43,17.37,4.35,1.53
2003-08-29,16.63,0,55.66,18.1,4.43,1.65
2003-08-30,19.62,0,54.29,18.63,3.02,1.82
2003-08-31,23.04,0,54.92,18.79,2.73,1.97
2003-09-01,21.06,0,57.27,18.53,3.52,1.9
2003-09-02,18.5,0,57.59,18.24,4.69,1.85
2003-09-03,18.07,0.02,60.68,18.69,6.26,1.85
2003-09-04,16.24,0.03,74.65,16.71,7.32,1.51
2003-09-05,13.39,0.16,67.36,18.7,7.19,2.06
2003-09-06,15.59,0.67,71.36,17.47,7.12,1.99
2003-09-07,20.99,0.29,72.71,16.57,6.17,1.86
2003-09-08,24.55,0.21,74.11,16.2,7.67,1.38
2003-09-09,21.13,0.18,71.35,18.02,8.08,1.66
2003-09-10,9.86,0.95,81.25,16.71,5.4,2.08
2003-09-11,12.49,4.39,72.36,15.82,4.22,1.88
2003-09-12,14.22,0.86,68.04,16.12,5.22,2.03
2003-09-13,17.1,2.18,65.31,18.15,5.15,2.05
2003-09-14,16.67,0.51,64.65,18.32,5.78,1.9
2003-09-15,24.91,0.05,64.03,18.84,6.52,2.01
2003-09-16,19.19,0.27,70.52,16.35,7.43,1.98
2003-09-17,21.31,0.08,69.85,16.98,7.3,1.88
2003-09-18,25.16,0,66.88,16.99,6.83,1.15
2003-09-19,21.6,11.65,64.57,20.35,5.75,1.65
2003-09-20,19.04,7.53,80.4,15.19,6.71,1.54
2003-09-21,20.3,0.09,69.62,17.97,7.1,2.1
2003-09-22,14.29,0.02,76.16,17.49,8.41,2.29
2003-09-23,13.86,3.04,75.89,17.68,8.54,1.68
2003-09-24,20.84,0.63,73.41,17.84,8.42,1.31
2003-09-25,22.21,1.35,78.64,17.36,8.53,1.44
2003-09-26,26.17,0.03,58.51,19.15,7.28,1.53
2003-09-27,21.64,0,65.23,19.05,7.65,1.33
2003-09-28,23.98,0.04,67.91,20.21,7.56,1.83
2003-09-29,20.7,0.17,64.99,18.16,5.59,2.04
2003-09-30,21.38,0.11,73.84,17.85,7.86,1.72
2003-10-01,19.87,0.33,74.81,16.04,7.23,1.47
2003-10-02,20.56,0.08,69.97,18.85,8.24,1.84
2003-10-03,17.46,2.66,75.09,18.15,8.17,1.95
2003-10-04,22.36,0.21,68.75,18.33,7.75,1.12
2003-10-05,21.92,0.27,75.05,16.71,6.37,0.73
2003-10-06,25.78,0.15,65.19,19.62,6.44,1.48
2003-10-07,25.02,0.61,66.62,19.73,7.73,1.56
2003-10-08,24.26,0,61.45,20.41,7.56,1.56
2003-10-09,23.8,0,67.27,21.8,7.6,1.73
2003-10-10,21.71,0.1,75.31,16.71,8.55,1.23
2003-10-11,9.83,1.13,85.02,16.71,6.38,1.23
2003-10-12,19.8,0.58,73.55,17.57,6.59,1.73
2003-10-13,17.21,3.83,72.1,17.88,6.42,1.66
2003-10-14,24.52,0.19,68.81,18.07,7.11,1.71
2003-10-15,27.61,0,61.15,20.23,6.57,1.9
2003-10-16,25.96,0,60.9,20.44,7.34,1.83
2003-10-17,21.35,0,62.71,19.29,6.99,1.87
2003-10-18,25.6,0.02,61.57,21.82,7.08,2
2003-10-19,23.94,0.67,67.99,20.68,9.14,2.1
2003-10-20,21.31,4.31,69.48,20.92,8.33,1.73
2003-10-21,16.92,0.99,74.29,18.7,7.84,1.21
2003-10-22,24.55,0.01,64.95,22.87,7.14,2.19
2003-10-23,18.76,4.94,74.91,19.2,9.26,1.97
2003-10-24,23.94,1.88,70.35,21.42,9.05,1.52
2003-10-25,20.02,1.75,70.43,20.39,10.04,1.4
2003-10-26,20.59,0.32,71.47,18.63,8.98,1.33
2003-10-27,20.81,0.16,73.31,19.66,8.46,2.07
2003-10-28,11.2,4.14,78.5,15.78,6.52,1.88
2003-10-29,16.06,1.89,71.44,18.61,7.12,2.15
2003-10-30,15.16,1.81,72.41,18.6,6.64,1.59
2003-10-31,19.87,0.48,74.97,16.39,7.02,1.1
2003-11-01,18.29,0.7,88.46,16.71,6.39,0.67
2003-11-02,17.39,5.01,78.97,15.29,5.86,1.77
2003-11-03,17.93,6.1,72.67,18.38,6.5,1.91
2003-11-04,27.43,0.23,70.4,19.69,7.12,1.67
2003-11-05,26.82,0.01,79.02,17.4,8.85,1.47
2003-11-06,23.62,0.02,71.14,19.79,6.52,1.8
2003-11-07,20.27,0,74.37,18.27,8.59,1.81
2003-11-08,27.9,0,67.18,20.55,8.44,1.84
2003-11-09,27.18,0,63.73,20.84,6.48,1.87
2003-11-10,21.28,0.37,73.31,17.69,8.19,2.17
2003-11-11,17.75,1.1,64.5,19.07,6.7,1.9
2003-11-12,22.03,0.51,69.33,20.5,8.05,2.07
2003-11-13,19.66,0.3,67.59,19.88,9.57,2.62
2003-11-14,15.08,0.22,80.44,16.05,8.9,1.09
2003-11-15,20.66,0.44,68.56,19.28,7.19,1.65
2003-11-16,21.42,0.05,69.32,19.94,9.28,1.7
2003-11-17,26.46,0.11,66.62,20.09,8.63,1.77
2003-11-18,25.67,0.12,69.62,18.93,8.42,1.45
2003-11-19,26.42,0.32,69.44,19.23,7.11,1.5
2003-11-20,23.44,0.19,65.66,20.57,8.14,1.9
2003-11-21,27.4,0.2,65.15,19.82,7.22,2.4
2003-11-22,23.87,0.03,63.2,20.84,7.17,2.22
2003-11-23,19.98,0.15,70.01,20.06,8.42,1.71
2003-11-24,21.96,0.01,67.99,20.36,8.23,1.72
2003-11-25,16.56,0.3,74.44,17.74,9.86,1.53
2003-11-26,22.18,0.66,79.15,15.95,9.03,1.53
2003-11-27,17.57,0.13,74.67,19.39,9.04,1.62
2003-11-28,15.01,0,70.2,19.28,8.38,1.58
2003-11-29,20.59,0.08,75.42,15.5,9.37,1.22
2003-11-30,18.4,1.94,76.02,18.4,8.71,1.66
2003-12-01,20.38,2.46,79.59,17.53,7.99,1.32
2003-12-02,21.92,0.95,72.18,20.76,8.97,1.4
2003-12-03,20.92,0.15,79.29,15.49,9.5,1.38
2003-12-04,16.06,3.27,78.42,18.78,8.48,2.01
2003-12-05,20.99,0.9,74.99,19.34,7.93,1.64
2003-12-06,22.64,12.5,77.69,20.15,8.7,1.49
2003-12-07,24.62,3.02,79.24,18.1,7.45,1.7
2003-12-08,21.24,0.11,69.51,20.72,8.59,1.97
2003-12-09,21.56,4.27,81.13,18.17,10.12,1.66
2003-12-10,16.02,3.43,86.38,16.71,9.51,0.84
2003-12-11,18.04,2.34,79.6,18.88,7.58,1.57
2003-12-12,12.53,3.09,84.04,16.04,7.06,1.54
2003-12-13,16.13,3.15,80.98,16.91,8.6,1.8
2003-12-14,18.43,0.6,78.59,18.15,8.21,1.86
2003-12-15,18.4,4.19,81.31,15.12,8.01,1.38
2003-12-16,18.76,6.37,79.09,18.89,8.23,2.2
2003-12-17,16.42,5.36,91.14,16.71,7.39,1.14
2003-12-18,19.84,0.62,72.57,17.5,6.78,2.16
2003-12-19,22,0.02,66.26,19.2,6.53,2.19
2003-12-20,20.63,7.98,80.32,18.05,9.01,2.44
2003-12-21,16.42,8.69,84.15,17.29,9.63,2.14
2003-12-22,21.78,0.78,78.32,19.34,9.15,1.73
2003-12-23,18.32,2.03,79.31,19.05,8.85,2.42
2003-12-24,16.2,11.68,90.92,16.71,8.31,1.11
2003-12-25,18.61,3.14,84.27,15.38,6.81,1.45
2003-12-26,14.33,2.18,78.37,17.06,7.64,1.74
2003-12-27,18.65,0.55,72.62,19.3,7.81,1.31
2003-12-28,21.89,0.77,85.75,16.71,9.05,0.95
2003-12-29,14.36,5.03,91.04,16.71,7.86,0.92
2003-12-30,17.21,8.61,82.48,16.25,7.47,1.72
2003-12-31,17.71,3.23,81.65,17.89,8.36,1.69
2004-01-01,17.75,0.92,81.88,18.92,9.08,1.84
2004-01-02,22.03,0.28,88.99,15.15,9.66,1.33
2004-01-03,18.11,2.97,85.04,17.08,9.4,1.53
2004-01-04,20.23,11.62,86.12,16.57,8.31,1.24
2004-01-05,11.05,4.81,84.1,15.34,7.48,1.02
2004-01-06,12.28,1.87,83.78,15.75,7.96,1.27
2004-01-07,15.59,5.4,85.12,16.06,8.63,1.43
2004-01-08,19.87,3.96,81.6,18.64,8.47,1.65
2004-01-09,23.26,2.7,84.85,17.3,9.09,1.18
2004-01-10,19.73,0.87,82.86,17.33,8.67,1.08
2004-01-11,17.35,0.6,85.68,15.37,7.48,1.39
2004-01-12,16.42,12.3,86.83,15.9,8.25,1.32
2004-01-13,13.36,8.12,86.98,16.43,8.3,1.27
2004-01-14,19.98,7.97,84.67,17.61,8.03,1.68
2004-01-15,13.57,7.93,87.89,15.6,6.86,1.55
2004-01-16,14.72,9.31,85.2,15.83,6.83,1.56
2004-01-17,16.7,9.59,81.76,17.13,6.16,1.76
2004-01-18,15.95,1.03,77.66,17.27,7.06,1.49
2004-01-19,18.94,0.08,80.47,15.52,8.13,1.45
2004-01-20,20.3,1.1,79.92,16.41,7.37,1.22
2004-01-21,15.95,6.09,85.19,16.77,8.64,1.19
2004-01-22,11.27,3.04,86.14,15.3,8.46,1.06
2004-01-23,13.61,0.46,83.81,16.18,6.28,1.62
2004-01-24,14.65,2.27,86.15,15.3,8.5,1.37
2004-01-25,20.3,1.67,82.29,16.35,6.43,1.52
2004-01-26,22.14,0.01,81.77,17.83,7.65,1.53
2004-01-27,27.29,0.04,74.72,18.29,6.78,1.58
2004-01-28,27.04,1.45,79.31,18.01,6.86,1.78
2004-01-29,22.9,0.11,73.27,17.22,6.83,1.21
2004-01-30,22.57,1.4,77.48,16.78,8.14,1.48
2004-01-31,21.89,1.68,81.58,17.06,8.42,1.37
2004-02-01,19.69,0.21,84.05,17.72,8.39,1.74
2004-02-02,24.3,5.08,81.44,17.65,7.31,1.65
2004-02-03,16.06,4.8,86.09,16.06,8.01,1.39
2004-02-04,15.73,6.41,90.33,15.51,8.54,1.23
2004-02-05,14.72,3.24,86.12,16.71,6.23,1.53
2004-02-06,17.32,2.05,87.78,16.71,8.37,1.32
2004-02-07,16.6,6.2,82.94,17.04,7.43,1.67
2004-02-08,18.68,3.74,81.7,17.06,8.07,1.58
2004-02-09,17.6,7.13,83.31,17.09,7.38,1.24
2004-02-10,13,3.65,86.92,16.71,8.32,1.29
2004-02-11,15.95,14.11,87.84,16.71,8.05,1.1
2004-02-12,15.98,1.89,85.37,17.1,7.67,1.32
2004-02-13,17.6,0.45,88.02,16.03,9.12,1.16
2004-02-14,16.52,4.56,92.27,16.71,9.2,0.96
2004-02-15,18.14,13.09,90.07,16.02,8.35,1.16
2004-02-16,17.42,5.7,87.56,15.97,7.84,1.06
2004-02-17,21.02,0.25,83.8,17.31,7.1,1.34
2004-02-18,21.92,8.9,92.84,16.71,8.05,0.97
2004-02-19,15.88,6.34,86.78,16.17,6.9,1.46
2004-02-20,15.48,3.93,83.55,15.61,6.38,1.58
2004-02-21,15.59,0.3,82.82,15.97,6.94,1.55
